t_boot_s,event,scale,alt_m,vz_mps,roll_deg,pitch_deg,yaw_deg,p_dps,q_dps,r_dps,esc1,esc2,esc3,esc4,mode,armed
10.472,takeoff to 20 m,nan,0.051,-0.005,0.03,-0.00,95.98,0.04,-0.01,-0.00,340,335,339,336,TAKEOFF,1
10.484,takeoff to 20 m,nan,0.051,-0.005,0.03,-0.01,95.98,0.06,-0.01,0.01,340,335,339,336,TAKEOFF,1
10.504,takeoff to 20 m,nan,0.051,-0.005,0.03,-0.01,95.98,-0.01,0.01,0.06,340,335,339,336,TAKEOFF,1
10.528,takeoff to 20 m,nan,0.051,-0.005,0.03,-0.01,95.98,0.04,-0.00,0.01,352,347,350,349,TAKEOFF,1
10.544,takeoff to 20 m,nan,0.051,-0.005,0.03,-0.01,95.98,0.04,0.00,0.01,352,347,350,349,TAKEOFF,1
10.564,takeoff to 20 m,nan,0.051,-0.006,0.03,-0.01,95.98,-0.01,0.04,0.04,371,367,370,368,TAKEOFF,1
10.584,takeoff to 20 m,nan,0.051,-0.006,0.03,-0.01,95.98,-0.00,0.04,-0.02,371,367,370,368,TAKEOFF,1
10.604,takeoff to 20 m,nan,0.052,-0.006,0.03,-0.01,95.98,0.07,-0.00,0.06,371,367,370,368,TAKEOFF,1
10.624,takeoff to 20 m,nan,0.052,-0.006,0.03,-0.01,95.98,-0.03,-0.02,0.06,387,381,385,383,TAKEOFF,1
10.644,takeoff to 20 m,nan,0.052,-0.006,0.03,-0.01,95.98,0.04,0.01,-0.01,387,381,385,383,TAKEOFF,1
10.664,takeoff to 20 m,nan,0.052,-0.006,0.03,-0.00,95.98,0.03,-0.01,0.00,402,397,401,399,TAKEOFF,1
10.684,takeoff to 20 m,nan,0.052,-0.006,0.03,-0.00,95.98,-0.03,0.03,-0.05,402,397,401,399,TAKEOFF,1
10.704,takeoff to 20 m,nan,0.053,-0.006,0.03,-0.00,95.98,0.02,-0.01,0.02,402,397,401,399,TAKEOFF,1
10.724,takeoff to 20 m,nan,0.053,-0.006,0.03,-0.00,95.98,0.02,-0.01,0.01,418,413,416,415,TAKEOFF,1
10.744,takeoff to 20 m,nan,0.053,-0.006,0.03,0.00,95.98,0.03,-0.00,0.00,418,413,416,415,TAKEOFF,1
10.764,takeoff to 20 m,nan,0.053,-0.006,0.03,0.00,95.98,0.03,-0.00,-0.03,434,430,432,432,TAKEOFF,1
10.784,takeoff to 20 m,nan,0.053,-0.006,0.03,0.00,95.98,-0.05,0.02,-0.03,434,430,432,432,TAKEOFF,1
10.804,takeoff to 20 m,nan,0.053,-0.006,0.03,0.01,95.98,-0.02,0.00,-0.01,434,430,432,432,TAKEOFF,1
10.824,takeoff to 20 m,nan,0.053,-0.006,0.03,0.01,95.98,0.03,0.02,-0.01,451,447,449,449,TAKEOFF,1
10.844,takeoff to 20 m,nan,0.053,-0.006,0.03,0.01,95.98,0.05,0.02,0.01,451,447,449,449,TAKEOFF,1
10.864,takeoff to 20 m,nan,0.053,-0.006,0.03,0.01,95.98,-0.01,0.00,-0.03,471,467,469,469,TAKEOFF,1
10.884,takeoff to 20 m,nan,0.053,-0.006,0.03,0.02,95.98,0.00,-0.00,-0.00,471,467,469,469,TAKEOFF,1
10.904,takeoff to 20 m,nan,0.053,-0.006,0.04,0.02,95.98,0.02,-0.02,-0.00,471,467,469,469,TAKEOFF,1
10.924,takeoff to 20 m,nan,0.053,-0.006,0.04,0.02,95.98,0.05,0.01,-0.02,477,473,475,476,TAKEOFF,1
10.944,takeoff to 20 m,nan,0.053,-0.006,0.04,0.02,95.98,0.02,0.08,-0.05,477,473,475,476,TAKEOFF,1
10.964,takeoff to 20 m,nan,0.053,-0.006,0.04,0.03,95.98,0.02,-0.02,-0.03,481,477,478,480,TAKEOFF,1
10.984,takeoff to 20 m,nan,0.053,-0.006,0.04,0.03,95.98,-0.00,0.02,-0.02,481,477,478,480,TAKEOFF,1
11.004,takeoff to 20 m,nan,0.053,-0.006,0.04,0.03,95.98,0.03,0.08,0.03,481,477,478,480,TAKEOFF,1
11.024,takeoff to 20 m,nan,0.053,-0.006,0.04,0.03,95.98,0.00,0.01,0.02,486,483,483,486,TAKEOFF,1
11.044,takeoff to 20 m,nan,0.053,-0.006,0.04,0.03,95.98,0.01,0.02,0.01,486,483,483,486,TAKEOFF,1
11.064,takeoff to 20 m,nan,0.053,-0.006,0.04,0.03,95.98,-0.04,0.04,0.00,491,488,488,490,TAKEOFF,1
11.084,takeoff to 20 m,nan,0.053,-0.006,0.04,0.03,95.98,-0.03,0.05,-0.05,491,488,488,490,TAKEOFF,1
11.104,takeoff to 20 m,nan,0.052,-0.006,0.04,0.03,95.98,-0.04,-0.02,0.01,491,488,488,490,TAKEOFF,1
11.124,takeoff to 20 m,nan,0.052,-0.006,0.04,0.03,95.98,0.03,-0.01,0.01,498,494,495,497,TAKEOFF,1
11.144,takeoff to 20 m,nan,0.052,-0.006,0.04,0.03,95.98,-0.05,0.03,0.03,498,494,495,497,TAKEOFF,1
11.164,takeoff to 20 m,nan,0.051,-0.005,0.04,0.03,95.98,0.03,-0.03,0.00,502,499,499,503,TAKEOFF,1
11.184,takeoff to 20 m,nan,0.051,-0.005,0.04,0.03,95.98,0.03,0.01,-0.01,502,499,499,503,TAKEOFF,1
11.204,takeoff to 20 m,nan,0.051,-0.005,0.04,0.03,95.98,-0.04,-0.00,0.06,502,499,499,503,TAKEOFF,1
11.224,takeoff to 20 m,nan,0.051,-0.005,0.04,0.03,95.98,0.04,-0.05,0.03,508,505,505,509,TAKEOFF,1
11.244,takeoff to 20 m,nan,0.051,-0.005,0.04,0.03,95.98,0.00,0.00,-0.01,508,505,505,509,TAKEOFF,1
11.264,takeoff to 20 m,nan,0.050,-0.004,0.04,0.02,95.98,0.01,0.00,-0.04,513,510,510,514,TAKEOFF,1
11.284,takeoff to 20 m,nan,0.050,-0.004,0.04,0.02,95.98,-0.02,0.01,-0.04,513,510,510,514,TAKEOFF,1
11.304,takeoff to 20 m,nan,0.049,-0.004,0.04,0.02,95.97,-0.06,-0.01,-0.00,513,510,510,514,TAKEOFF,1
11.324,takeoff to 20 m,nan,0.049,-0.004,0.04,0.02,95.97,0.04,-0.01,0.01,521,518,517,521,TAKEOFF,1
11.344,takeoff to 20 m,nan,0.049,-0.004,0.04,0.02,95.97,0.00,-0.02,0.02,521,518,517,521,TAKEOFF,1
11.364,takeoff to 20 m,nan,0.049,-0.004,0.04,0.02,95.98,0.04,0.02,0.04,526,522,522,526,TAKEOFF,1
11.384,takeoff to 20 m,nan,0.049,-0.004,0.04,0.02,95.98,0.07,0.00,0.01,526,522,522,526,TAKEOFF,1
11.404,takeoff to 20 m,nan,0.049,-0.004,0.03,0.02,95.98,-0.04,-0.07,0.06,526,522,522,526,TAKEOFF,1
11.424,takeoff to 20 m,nan,0.049,-0.004,0.03,0.02,95.98,0.09,-0.02,0.02,532,529,528,533,TAKEOFF,1
11.444,takeoff to 20 m,nan,0.049,-0.004,0.03,0.02,95.98,0.02,0.00,0.01,532,529,528,533,TAKEOFF,1
11.464,takeoff to 20 m,nan,0.050,-0.004,0.03,0.02,95.98,-0.04,0.04,-0.01,537,535,533,538,TAKEOFF,1
11.484,takeoff to 20 m,nan,0.050,-0.004,0.03,0.02,95.98,0.01,0.02,0.02,537,535,533,538,TAKEOFF,1
11.504,takeoff to 20 m,nan,0.051,-0.005,0.03,0.02,95.98,0.02,0.02,0.05,537,535,533,538,TAKEOFF,1
11.524,takeoff to 20 m,nan,0.051,-0.005,0.02,0.02,95.98,-0.02,0.04,-0.01,545,543,541,547,TAKEOFF,1
11.544,takeoff to 20 m,nan,0.051,-0.005,0.02,0.02,95.98,0.01,0.00,0.01,545,543,541,547,TAKEOFF,1
11.564,takeoff to 20 m,nan,0.051,-0.005,0.02,0.03,95.98,-0.02,-0.02,0.01,550,548,547,552,TAKEOFF,1
11.584,takeoff to 20 m,nan,0.051,-0.005,0.02,0.03,95.98,0.02,-0.05,-0.08,550,548,547,552,TAKEOFF,1
11.604,takeoff to 20 m,nan,0.052,-0.006,0.01,0.03,95.98,0.01,0.06,-0.00,550,548,547,552,TAKEOFF,1
11.624,takeoff to 20 m,nan,0.052,-0.006,0.01,0.03,95.98,0.06,0.01,-0.07,557,556,553,559,TAKEOFF,1
11.644,takeoff to 20 m,nan,0.052,-0.006,0.01,0.03,95.98,0.04,0.01,0.02,557,556,553,559,TAKEOFF,1
11.664,takeoff to 20 m,nan,0.053,-0.006,0.01,0.03,95.98,-0.01,-0.02,-0.02,562,561,559,564,TAKEOFF,1
11.684,takeoff to 20 m,nan,0.053,-0.006,0.00,0.03,95.98,-0.07,-0.04,0.00,562,561,559,564,TAKEOFF,1
11.704,takeoff to 20 m,nan,0.053,-0.006,0.00,0.03,95.98,0.00,0.05,0.04,562,561,559,564,TAKEOFF,1
11.724,takeoff to 20 m,nan,0.053,-0.006,-0.00,0.03,95.98,0.01,0.00,0.02,571,571,568,574,TAKEOFF,1
11.744,takeoff to 20 m,nan,0.053,-0.006,-0.00,0.03,95.98,-0.03,-0.00,-0.00,571,571,568,574,TAKEOFF,1
11.764,takeoff to 20 m,nan,0.054,-0.006,-0.01,0.03,95.98,-0.02,-0.00,0.04,577,577,574,580,TAKEOFF,1
11.784,takeoff to 20 m,nan,0.054,-0.006,-0.01,0.03,95.99,0.00,0.03,-0.01,577,577,574,580,TAKEOFF,1
11.804,takeoff to 20 m,nan,0.054,-0.007,-0.01,0.03,95.99,0.00,0.00,-0.02,577,577,574,580,TAKEOFF,1
11.824,takeoff to 20 m,nan,0.054,-0.007,-0.01,0.03,95.99,-0.03,-0.04,-0.00,584,584,581,587,TAKEOFF,1
11.844,takeoff to 20 m,nan,0.054,-0.007,-0.01,0.03,95.99,0.04,0.02,0.04,584,584,581,587,TAKEOFF,1
11.864,takeoff to 20 m,nan,0.054,-0.006,-0.01,0.03,95.99,-0.02,0.02,0.03,590,591,588,593,TAKEOFF,1
11.884,takeoff to 20 m,nan,0.054,-0.006,-0.01,0.03,95.99,0.01,0.01,0.00,590,591,588,593,TAKEOFF,1
11.904,takeoff to 20 m,nan,0.053,-0.006,-0.01,0.03,95.99,0.00,-0.04,-0.02,590,591,588,593,TAKEOFF,1
11.924,takeoff to 20 m,nan,0.053,-0.006,-0.01,0.03,95.99,0.02,-0.02,0.02,600,600,597,603,TAKEOFF,1
11.944,takeoff to 20 m,nan,0.053,-0.006,-0.01,0.03,95.99,-0.02,0.02,0.03,600,600,597,603,TAKEOFF,1
11.964,takeoff to 20 m,nan,0.053,-0.006,-0.01,0.03,95.99,-0.01,0.02,-0.03,607,608,605,611,TAKEOFF,1
11.984,takeoff to 20 m,nan,0.053,-0.006,-0.01,0.03,95.99,0.07,0.03,0.02,607,608,605,611,TAKEOFF,1
12.004,takeoff to 20 m,nan,0.052,-0.005,-0.01,0.03,95.99,0.00,0.05,-0.04,607,608,605,611,TAKEOFF,1
12.024,takeoff to 20 m,nan,0.052,-0.005,-0.00,0.03,95.99,-0.03,0.01,-0.07,613,615,611,618,TAKEOFF,1
12.044,takeoff to 20 m,nan,0.052,-0.005,-0.00,0.03,95.98,-0.00,-0.01,0.01,613,615,611,618,TAKEOFF,1
12.064,takeoff to 20 m,nan,0.051,-0.004,-0.00,0.03,95.98,0.01,0.06,-0.02,620,623,618,625,TAKEOFF,1
12.084,takeoff to 20 m,nan,0.051,-0.004,-0.00,0.03,95.98,-0.01,0.04,-0.03,620,623,618,625,TAKEOFF,1
12.104,takeoff to 20 m,nan,0.050,-0.004,-0.00,0.03,95.98,-0.03,-0.02,-0.05,620,623,618,625,TAKEOFF,1
12.124,takeoff to 20 m,nan,0.050,-0.004,-0.00,0.03,95.98,0.01,0.03,-0.04,631,633,628,635,TAKEOFF,1
12.144,takeoff to 20 m,nan,0.050,-0.004,-0.00,0.03,95.98,-0.06,-0.01,0.03,631,633,628,635,TAKEOFF,1
12.164,takeoff to 20 m,nan,0.049,-0.003,-0.00,0.03,95.98,-0.03,-0.00,-0.02,638,640,636,643,TAKEOFF,1
12.184,takeoff to 20 m,nan,0.049,-0.003,0.00,0.03,95.98,0.05,0.06,0.02,638,640,636,643,TAKEOFF,1
12.204,takeoff to 20 m,nan,0.048,-0.003,0.00,0.03,95.98,0.07,0.01,0.01,638,640,636,643,TAKEOFF,1
12.224,takeoff to 20 m,nan,0.048,-0.003,0.00,0.03,95.98,-0.01,0.00,-0.01,646,648,643,651,TAKEOFF,1
12.244,takeoff to 20 m,nan,0.048,-0.003,0.00,0.03,95.99,0.00,-0.02,0.04,646,648,643,651,TAKEOFF,1
12.264,takeoff to 20 m,nan,0.047,-0.002,0.00,0.02,95.99,-0.01,0.01,-0.02,654,656,651,659,TAKEOFF,1
12.284,takeoff to 20 m,nan,0.047,-0.002,0.00,0.02,95.99,-0.01,0.00,0.04,654,656,651,659,TAKEOFF,1
12.304,takeoff to 20 m,nan,0.047,-0.001,0.00,0.02,95.99,-0.05,-0.04,0.04,654,656,651,659,TAKEOFF,1
12.324,takeoff to 20 m,nan,0.047,-0.001,0.00,0.02,95.99,0.03,-0.03,-0.01,665,667,662,670,TAKEOFF,1
12.344,takeoff to 20 m,nan,0.047,-0.001,0.00,0.02,95.99,-0.03,0.01,0.04,665,667,662,670,TAKEOFF,1
12.364,takeoff to 20 m,nan,0.046,-0.001,0.01,0.02,95.99,0.00,-0.01,0.01,673,674,670,678,TAKEOFF,1
12.384,takeoff to 20 m,nan,0.046,-0.001,0.00,0.01,95.99,-0.07,-0.04,-0.04,673,674,670,678,TAKEOFF,1
12.404,takeoff to 20 m,nan,0.046,-0.001,0.01,0.01,96.00,-0.00,-0.00,0.00,673,674,670,678,TAKEOFF,1
12.424,takeoff to 20 m,nan,0.046,-0.001,0.01,0.01,96.00,0.03,-0.05,-0.03,682,683,679,686,TAKEOFF,1
12.444,takeoff to 20 m,nan,0.046,-0.001,0.01,0.00,96.00,-0.03,-0.02,0.07,682,683,679,686,TAKEOFF,1
12.464,takeoff to 20 m,nan,0.045,-0.000,0.01,-0.00,96.00,-0.02,-0.03,0.02,690,691,687,694,TAKEOFF,1
12.484,takeoff to 20 m,nan,0.045,-0.000,0.01,-0.00,96.01,-0.00,-0.01,-0.00,690,691,687,694,TAKEOFF,1
12.504,takeoff to 20 m,nan,0.044,0.000,0.01,-0.01,96.01,-0.00,0.03,0.06,690,691,687,694,TAKEOFF,1
12.524,takeoff to 20 m,nan,0.044,0.000,0.01,-0.01,96.01,-0.01,-0.04,-0.04,702,702,698,706,TAKEOFF,1
12.544,takeoff to 20 m,nan,0.044,0.000,0.01,-0.02,96.02,-0.03,-0.01,-0.03,702,702,698,706,TAKEOFF,1
12.564,takeoff to 20 m,nan,0.044,0.001,0.01,-0.02,96.02,-0.05,0.01,-0.03,711,710,707,714,TAKEOFF,1
12.584,takeoff to 20 m,nan,0.044,0.001,0.01,-0.02,96.02,-0.02,0.01,0.02,711,710,707,714,TAKEOFF,1
12.604,takeoff to 20 m,nan,0.043,0.001,0.01,-0.03,96.02,-0.04,-0.04,-0.03,711,710,707,714,TAKEOFF,1
12.624,takeoff to 20 m,nan,0.043,0.001,0.01,-0.03,96.03,-0.01,0.02,0.04,746,744,742,748,TAKEOFF,1
12.644,takeoff to 20 m,nan,0.043,0.001,0.01,-0.03,96.03,0.05,-0.02,-0.01,746,744,742,748,TAKEOFF,1
12.664,takeoff to 20 m,nan,0.043,0.001,0.01,-0.03,96.03,0.01,-0.02,0.03,755,752,750,757,TAKEOFF,1
12.684,takeoff to 20 m,nan,0.043,0.001,0.02,-0.04,96.03,0.02,-0.00,0.06,755,752,750,757,TAKEOFF,1
12.704,takeoff to 20 m,nan,0.043,0.001,0.02,-0.04,96.04,-0.01,0.06,-0.00,755,752,750,757,TAKEOFF,1
12.724,takeoff to 20 m,nan,0.043,0.001,0.02,-0.04,96.04,-0.00,0.03,0.04,768,764,763,770,TAKEOFF,1
12.744,takeoff to 20 m,nan,0.043,0.001,0.02,-0.04,96.04,-0.04,-0.01,-0.02,768,764,763,770,TAKEOFF,1
12.764,takeoff to 20 m,nan,0.043,0.001,0.02,-0.04,96.04,-0.28,-0.01,-0.05,777,772,772,778,TAKEOFF,1
12.784,takeoff to 20 m,nan,0.043,0.001,0.01,-0.05,96.04,-1.22,-0.07,0.04,777,772,772,778,TAKEOFF,1
12.804,takeoff to 20 m,nan,0.043,-0.005,-0.02,-0.05,96.04,-1.83,-0.23,-0.06,777,772,772,778,TAKEOFF,1
12.824,takeoff to 20 m,nan,0.043,-0.005,-0.06,-0.05,96.04,-2.09,-0.10,0.02,784,782,783,783,TAKEOFF,1
12.844,takeoff to 20 m,nan,0.043,-0.005,-0.10,-0.06,96.04,-2.26,-0.10,-0.01,784,782,783,783,TAKEOFF,1
12.864,takeoff to 20 m,nan,0.044,-0.025,-0.15,-0.06,96.04,-2.32,-0.08,-0.01,788,788,788,788,TAKEOFF,1
12.884,takeoff to 20 m,nan,0.044,-0.025,-0.20,-0.06,96.04,-2.32,-0.07,-0.04,788,788,788,788,TAKEOFF,1
12.904,takeoff to 20 m,nan,0.046,-0.050,-0.24,-0.06,96.04,-2.15,-0.05,-0.04,788,788,788,788,TAKEOFF,1
12.924,takeoff to 20 m,nan,0.046,-0.050,-0.28,-0.06,96.04,-2.00,-0.00,-0.00,796,796,796,795,TAKEOFF,1
12.944,takeoff to 20 m,nan,0.046,-0.050,-0.32,-0.05,96.03,-1.78,-0.01,-0.02,796,796,796,795,TAKEOFF,1
12.964,takeoff to 20 m,nan,0.050,-0.081,-0.35,-0.05,96.03,-1.64,0.07,-0.04,797,799,799,798,TAKEOFF,1
12.984,takeoff to 20 m,nan,0.050,-0.081,-0.38,-0.05,96.03,-1.37,0.06,-0.02,797,799,799,798,TAKEOFF,1
13.004,takeoff to 20 m,nan,0.055,-0.117,-0.41,-0.04,96.03,-1.18,0.08,-0.02,797,799,799,798,TAKEOFF,1
13.024,takeoff to 20 m,nan,0.055,-0.117,-0.43,-0.04,96.03,-0.82,0.10,-0.05,799,801,800,799,TAKEOFF,1
13.044,takeoff to 20 m,nan,0.055,-0.117,-0.44,-0.04,96.02,-0.58,0.08,-0.04,799,801,800,799,TAKEOFF,1
13.064,takeoff to 20 m,nan,0.064,-0.162,-0.45,-0.03,96.02,-0.31,0.08,-0.03,799,800,800,799,TAKEOFF,1
13.084,takeoff to 20 m,nan,0.064,-0.162,-0.46,-0.03,96.02,-0.11,0.03,-0.02,799,800,800,799,TAKEOFF,1
13.104,takeoff to 20 m,nan,0.075,-0.204,-0.46,-0.03,96.01,0.14,-0.03,0.02,799,800,800,799,TAKEOFF,1
13.124,takeoff to 20 m,nan,0.075,-0.204,-0.46,-0.02,96.01,0.30,-0.06,0.05,804,805,804,804,TAKEOFF,1
13.144,takeoff to 20 m,nan,0.075,-0.204,-0.45,-0.02,96.01,0.62,-0.10,-0.04,804,805,804,804,TAKEOFF,1
13.164,takeoff to 20 m,nan,0.087,-0.246,-0.44,-0.02,96.00,0.69,-0.12,0.02,803,804,804,803,TAKEOFF,1
13.184,takeoff to 20 m,nan,0.087,-0.246,-0.43,-0.02,96.00,0.89,0.00,0.01,803,804,804,803,TAKEOFF,1
13.204,takeoff to 20 m,nan,0.102,-0.289,-0.41,-0.02,96.00,1.06,-0.05,0.02,803,804,804,803,TAKEOFF,1
13.224,takeoff to 20 m,nan,0.102,-0.289,-0.39,-0.02,95.99,1.15,-0.08,0.03,803,803,803,803,TAKEOFF,1
13.244,takeoff to 20 m,nan,0.102,-0.289,-0.37,-0.02,95.99,1.26,0.01,-0.01,803,803,803,803,TAKEOFF,1
13.264,takeoff to 20 m,nan,0.121,-0.340,-0.35,-0.02,95.98,1.38,-0.06,0.00,800,800,800,800,TAKEOFF,1
13.284,takeoff to 20 m,nan,0.121,-0.340,-0.32,-0.02,95.98,1.38,-0.14,-0.01,800,800,800,800,TAKEOFF,1
13.304,takeoff to 20 m,nan,0.141,-0.384,-0.30,-0.02,95.98,1.54,-0.10,-0.00,800,800,800,800,TAKEOFF,1
13.324,takeoff to 20 m,nan,0.141,-0.384,-0.27,-0.02,95.97,1.63,-0.09,-0.01,805,805,805,805,TAKEOFF,1
13.344,takeoff to 20 m,nan,0.141,-0.384,-0.24,-0.01,95.97,1.68,-0.07,-0.02,805,805,805,805,TAKEOFF,1
13.364,takeoff to 20 m,nan,0.163,-0.428,-0.21,-0.01,95.96,1.70,-0.10,0.02,803,803,803,803,TAKEOFF,1
13.384,takeoff to 20 m,nan,0.163,-0.428,-0.17,-0.02,95.96,1.75,-0.09,-0.01,803,803,803,803,TAKEOFF,1
13.404,takeoff to 20 m,nan,0.187,-0.471,-0.14,-0.02,95.96,1.77,-0.19,-0.01,803,803,803,803,TAKEOFF,1
13.424,takeoff to 20 m,nan,0.187,-0.471,-0.11,-0.02,95.95,1.80,-0.16,-0.02,803,802,803,802,TAKEOFF,1
13.444,takeoff to 20 m,nan,0.187,-0.471,-0.08,-0.02,95.95,1.81,-0.16,0.01,803,802,803,802,TAKEOFF,1
13.464,takeoff to 20 m,nan,0.218,-0.522,-0.04,-0.02,95.95,1.82,-0.02,-0.01,799,799,798,799,TAKEOFF,1
13.484,takeoff to 20 m,nan,0.218,-0.522,-0.01,-0.02,95.95,1.66,-0.08,0.01,799,799,798,799,TAKEOFF,1
13.504,takeoff to 20 m,nan,0.247,-0.565,0.02,-0.03,95.95,1.71,-0.13,0.04,799,799,798,799,TAKEOFF,1
13.524,takeoff to 20 m,nan,0.247,-0.565,0.05,-0.03,95.95,1.66,-0.04,0.06,804,803,804,804,TAKEOFF,1
13.544,takeoff to 20 m,nan,0.247,-0.565,0.08,-0.03,95.95,1.60,0.02,0.03,804,803,804,804,TAKEOFF,1
13.564,takeoff to 20 m,nan,0.278,-0.607,0.11,-0.03,95.95,1.60,0.02,0.01,802,802,801,802,TAKEOFF,1
13.584,takeoff to 20 m,nan,0.278,-0.607,0.14,-0.03,95.95,1.51,-0.02,0.04,802,802,801,802,TAKEOFF,1
13.604,takeoff to 20 m,nan,0.312,-0.649,0.17,-0.03,95.95,1.38,-0.03,0.02,802,802,801,802,TAKEOFF,1
13.624,takeoff to 20 m,nan,0.312,-0.649,0.20,-0.03,95.95,1.23,-0.05,-0.01,801,801,801,801,TAKEOFF,1
13.644,takeoff to 20 m,nan,0.312,-0.649,0.22,-0.03,95.96,1.30,-0.04,0.01,801,801,801,801,TAKEOFF,1
13.664,takeoff to 20 m,nan,0.353,-0.697,0.25,-0.03,95.96,1.21,-0.02,-0.02,797,796,797,797,TAKEOFF,1
13.684,takeoff to 20 m,nan,0.353,-0.697,0.27,-0.03,95.96,1.16,0.05,-0.00,797,796,797,797,TAKEOFF,1
13.704,takeoff to 20 m,nan,0.391,-0.738,0.29,-0.03,95.96,1.12,0.03,0.01,797,796,797,797,TAKEOFF,1
13.724,takeoff to 20 m,nan,0.391,-0.738,0.32,-0.03,95.97,1.01,0.06,-0.01,803,802,803,803,TAKEOFF,1
13.744,takeoff to 20 m,nan,0.391,-0.738,0.33,-0.03,95.97,0.81,0.13,-0.01,803,802,803,803,TAKEOFF,1
13.764,takeoff to 20 m,nan,0.430,-0.778,0.35,-0.03,95.97,0.73,0.15,-0.01,801,800,800,800,TAKEOFF,1
13.784,takeoff to 20 m,nan,0.430,-0.778,0.36,-0.03,95.98,0.53,0.21,-0.06,801,800,800,800,TAKEOFF,1
13.804,takeoff to 20 m,nan,0.472,-0.818,0.38,-0.03,95.98,0.46,0.13,0.04,801,800,800,800,TAKEOFF,1
13.824,takeoff to 20 m,nan,0.472,-0.818,0.39,-0.02,95.99,0.40,0.14,-0.00,800,800,800,800,TAKEOFF,1
13.844,takeoff to 20 m,nan,0.472,-0.818,0.40,-0.02,96.00,0.40,0.13,0.06,800,800,800,800,TAKEOFF,1
13.864,takeoff to 20 m,nan,0.522,-0.865,0.40,-0.02,96.00,0.32,0.24,-0.01,795,795,794,795,TAKEOFF,1
13.884,takeoff to 20 m,nan,0.522,-0.865,0.41,-0.02,96.01,0.20,0.19,-0.02,795,795,794,795,TAKEOFF,1
13.904,takeoff to 20 m,nan,0.568,-0.904,0.41,-0.01,96.01,-0.07,0.21,0.04,795,795,794,795,TAKEOFF,1
13.924,takeoff to 20 m,nan,0.568,-0.904,0.42,-0.01,96.01,-0.10,0.21,-0.00,802,802,802,802,TAKEOFF,1
13.944,takeoff to 20 m,nan,0.568,-0.904,0.42,-0.01,96.02,-0.14,0.16,0.01,802,802,802,802,TAKEOFF,1
13.964,takeoff to 20 m,nan,0.615,-0.943,0.41,-0.01,96.02,-0.30,0.19,0.02,799,799,799,799,TAKEOFF,1
13.984,takeoff to 20 m,nan,0.615,-0.943,0.41,-0.00,96.03,-0.39,0.13,-0.03,799,799,799,799,TAKEOFF,1
14.004,takeoff to 20 m,nan,0.664,-0.981,0.40,0.00,96.03,-0.47,0.15,-0.02,799,799,799,799,TAKEOFF,1
14.024,takeoff to 20 m,nan,0.664,-0.981,0.40,0.00,96.03,-0.50,0.12,0.07,793,793,793,793,TAKEOFF,1
14.044,takeoff to 20 m,nan,0.664,-0.981,0.39,0.01,96.04,-0.63,0.08,-0.00,793,793,793,793,TAKEOFF,1
14.064,takeoff to 20 m,nan,0.724,-1.018,0.38,0.01,96.04,-0.60,0.03,-0.00,778,778,778,779,TAKEOFF,1
14.084,takeoff to 20 m,nan,0.724,-1.018,0.37,0.01,96.04,-0.65,-0.06,-0.00,778,778,778,779,TAKEOFF,1
14.104,takeoff to 20 m,nan,0.777,-1.037,0.36,0.01,96.04,-0.69,-0.04,0.03,778,778,778,779,TAKEOFF,1
14.124,takeoff to 20 m,nan,0.777,-1.037,0.34,0.01,96.05,-0.76,-0.04,-0.01,772,772,772,772,TAKEOFF,1
14.144,takeoff to 20 m,nan,0.777,-1.037,0.33,0.00,96.05,-0.73,-0.12,0.03,772,772,772,772,TAKEOFF,1
14.164,takeoff to 20 m,nan,0.830,-1.043,0.32,0.00,96.05,-0.81,-0.03,0.00,772,772,772,772,TAKEOFF,1
14.184,takeoff to 20 m,nan,0.830,-1.043,0.30,0.00,96.05,-0.86,-0.08,0.02,772,772,772,772,TAKEOFF,1
14.204,takeoff to 20 m,nan,0.884,-1.046,0.29,0.00,96.05,-0.87,-0.05,-0.04,772,772,772,772,TAKEOFF,1
14.224,takeoff to 20 m,nan,0.884,-1.046,0.27,-0.00,96.06,-0.82,-0.05,-0.02,772,772,772,772,TAKEOFF,1
14.244,takeoff to 20 m,nan,0.884,-1.046,0.26,-0.00,96.06,-0.87,-0.07,0.02,772,772,772,772,TAKEOFF,1
14.264,takeoff to 20 m,nan,0.946,-1.053,0.24,-0.00,96.06,-0.96,0.03,0.06,770,770,770,770,TAKEOFF,1
14.284,takeoff to 20 m,nan,0.946,-1.053,0.22,-0.00,96.06,-0.93,0.02,-0.01,770,770,770,770,TAKEOFF,1
14.304,takeoff to 20 m,nan,1.000,-1.059,0.20,-0.00,96.06,-0.96,0.11,-0.00,770,770,770,770,TAKEOFF,1
14.324,takeoff to 20 m,nan,1.000,-1.059,0.19,-0.00,96.06,-0.95,-0.02,-0.06,777,777,777,777,TAKEOFF,1
14.344,takeoff to 20 m,nan,1.000,-1.059,0.17,-0.00,96.06,-0.98,0.07,0.01,777,777,777,777,TAKEOFF,1
14.364,takeoff to 20 m,nan,1.054,-1.067,0.15,-0.00,96.06,-0.88,0.13,-0.12,776,776,776,776,TAKEOFF,1
14.384,takeoff to 20 m,nan,1.054,-1.067,0.13,0.00,96.06,-0.82,0.12,0.00,776,776,776,776,TAKEOFF,1
14.404,takeoff to 20 m,nan,1.107,-1.076,0.12,0.00,96.06,-0.89,0.21,0.04,776,776,776,776,TAKEOFF,1
